series_id,date,level,case_id,case_name,status,series_label,source_type,role,event_date,base_date,window_start,window_end,policy_date_type,tariff_authority,notes,resolved_base_date,rebased_100,mom_pct,yoy_pct
CUUR0000SEHL,2016-11-30,55.619,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,106.36641805316505,-1.4581340136777587,
CUUR0000SEHL,2016-12-31,55.495,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,106.12927902084527,-0.22294539635736577,
CUUR0000SEHL,2017-01-31,56.577,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,108.19850831899025,1.9497252004685217,-2.8153772158856727
CUUR0000SEHL,2017-02-28,56.637,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,108.3132530120482,0.10605016172648973,-3.0536964447715698
CUUR0000SEHL,2017-03-31,56.416,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,107.89061005928475,-0.3902042834189712,-2.9218432735657496
CUUR0000SEHL,2017-04-30,55.274,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,105.70663606808186,-2.0242484401588157,-4.742701547582118
CUUR0000SEHL,2017-05-31,55.195,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,105.55555555555556,-0.14292434055794834,-4.599350110619471
CUUR0000SEHL,2017-06-30,55.457,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,106.05660738190859,0.47468067759761645,-3.278860072902323
CUUR0000SEHL,2017-07-31,53.937,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,103.14974182444061,-2.7408622897019397,-4.782332380044496
CUUR0000SEHL,2017-08-31,53.063,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,101.47829412889655,-1.6204089956801337,-6.264021622003568
CUUR0000SEHL,2017-09-30,52.436,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,100.27921208644099,-1.1816143075212504,-7.404333468717439
CUUR0000SEHL,2017-10-31,52.369,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,100.1510805125263,-0.12777481119841116,-7.216257396973891
CUUR0000SEHL,2017-11-30,52.701,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,100.78600114744694,0.6339628406118125,-5.246408601377228
CUUR0000SEHL,2017-12-31,52.669,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,100.72480397781602,-0.06071991043813396,-5.092350662221823
CUUR0000SEHL,2018-01-31,52.29,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,100.0,-0.7195883726670349,-7.57728405535818
CUUR0000SEHL,2018-02-28,52.804,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,100.98297953719641,0.9829795371964156,-6.767660716492752
CUUR0000SEHL,2018-03-31,52.932,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,101.22776821572003,0.24240587834254423,-6.175553034600101
CUUR0000SEHL,2018-04-30,52.709,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,100.80130043985467,-0.42129524673165664,-4.640518145963735
CUUR0000SEHL,2018-05-31,52.058,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,99.55632052017594,-1.2350831926236538,-5.683485822991219
CUUR0000SEHL,2018-06-30,51.094,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,97.71275578504495,-1.851780706135464,-7.867356690769423
CUUR0000SEHL,2018-07-31,50.905,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,97.35131000191242,-0.36990644694093744,-5.621373083412118
CUUR0000SEHL,2018-08-31,50.355,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,96.29948364888124,-1.0804439642471353,-5.103367695004057
CUUR0000SEHL,2018-09-30,50.139,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,95.88640275387264,-0.4289544235924758,-4.38057822869784
CUUR0000SEHL,2018-10-31,51.008,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,97.5482883916619,1.7331817547218797,-2.5988657411827543
CUUR0000SEHL,2018-11-30,51.194,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,97.90399694014152,0.3646486825595874,-2.859528282195778
CUUR0000SEHL,2018-12-31,50.101,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,95.81373111493593,-2.1350158221666637,-4.8757333535855985
CUUR0000SEHL,2019-01-31,50.85,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,97.2461273666093,1.4949801401169749,-2.753872633390697
CUUR0000SEHL,2019-02-28,51.833,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,99.12602792120865,1.9331366764995028,-1.838875842739196
CUUR0000SEHL,2019-03-31,51.249,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,98.00917957544463,-1.1266953485231324,-3.1795511221945127
CUUR0000SEHL,2019-04-30,50.53,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,96.63415567030025,-1.4029542039844745,-4.134018858259503
CUUR0000SEHL,2019-05-31,51.134,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,97.78925224708358,1.1953295072234305,-1.7749433324368957
CUUR0000SEHL,2019-06-30,51.077,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,97.68024478867852,-0.11147181914186177,-0.03327200845500977
CUUR0000SEHL,2019-07-31,50.419,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,96.42187798814305,-1.2882510719110396,-0.9547195756801963
CUUR0000SEHL,2019-08-31,50.308,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,96.20960030598586,-0.22015510025982232,-0.0933373051335451
CUUR0000SEHL,2019-09-30,50.204,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Other household equipment and furnishings,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer control,2018-01-31,96.01070950468541,-0.2067265643635241,0.12963960190670587
CUUR0000SS30021,2016-01-31,96.699,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,106.6047096176743,,
CUUR0000SS30021,2016-02-29,96.262,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,106.12294395202187,-0.45191780680254867,
CUUR0000SS30021,2016-03-31,97.285,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,107.2507386338581,1.062724647316693,
CUUR0000SS30021,2016-04-30,96.92,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,106.84834854698593,-0.37518630826951505,
CUUR0000SS30021,2016-05-31,94.723,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,104.42629095559377,-2.266817994222037,
CUUR0000SS30021,2016-06-30,94.858,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,104.57512016580677,0.14252082387593568,
CUUR0000SS30021,2016-07-31,92.413,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,101.87965780306037,-2.5775369499673295,
CUUR0000SS30021,2016-08-31,90.269,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,99.51602945715923,-2.3200199106186314,
CUUR0000SS30021,2016-09-30,92.13,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,101.56766768091016,2.0616158371090654,
CUUR0000SS30021,2016-10-31,89.777,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,98.97362966882744,-2.5539997829154393,
CUUR0000SS30021,2016-11-30,87.073,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,95.99263571019094,-3.0119072813749703,
CUUR0000SS30021,2016-12-31,90.915,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,100.22820478899325,4.412389604125289,
CUUR0000SS30021,2017-01-31,94.138,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,103.78136437800416,3.54506957047791,-2.6484244924973255
CUUR0000SS30021,2017-02-28,93.204,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,102.75168673104909,-0.9921604453037136,-3.1767467952047657
CUUR0000SS30021,2017-03-31,92.971,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,102.4948185386074,-0.24998927084672884,-4.434393791437518
CUUR0000SS30021,2017-04-30,91.678,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,101.0693654363452,-1.3907562573275634,-5.408584399504745
CUUR0000SS30021,2017-05-31,92.404,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,101.86973585571283,0.7919020921049791,-2.4481910412465835
CUUR0000SS30021,2017-06-30,90.169,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,99.40578559774221,-2.4187264620579185,-4.943178224293165
CUUR0000SS30021,2017-07-31,87.142,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,96.06870397318869,-3.357029577792814,-5.703742979883786
CUUR0000SS30021,2017-08-31,87.476,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,96.43691846364158,0.38328245851599885,-3.0940854556935404
CUUR0000SS30021,2017-09-30,88.143,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,97.17224500595317,0.7624948557318545,-4.327580592640823
CUUR0000SS30021,2017-10-31,89.328,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,98.47863474004498,1.3444062489363917,-0.5001280951691389
CUUR0000SS30021,2017-11-30,84.149,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,92.76910526083697,-5.797734193086157,-3.3581018226086057
CUUR0000SS30021,2017-12-31,86.228,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,95.06107509811703,2.470617594980329,-5.155364901281434
CUUR0000SS30021,2018-01-31,90.708,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,100.0,5.195528134712624,-3.643587074295196
CUUR0000SS30021,2018-02-28,86.107,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,94.92768002822243,-5.072319971777572,-7.614480065233242
CUUR0000SS30021,2018-03-31,86.28,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,95.1184019050139,0.20091281777323555,-7.196867840509413
CUUR0000SS30021,2018-04-30,94.18,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,103.82766679895931,9.156235512285594,2.7291171273369885
CUUR0000SS30021,2018-05-31,100.191,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,110.454425188517,6.38245912083244,8.427124366910533
CUUR0000SS30021,2018-06-30,102.001,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,112.44983904396526,1.8065494904732082,13.122026417061306
CUUR0000SS30021,2018-07-31,100.585,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,110.8887859946201,-1.388221684101143,15.426545179132912
CUUR0000SS30021,2018-08-31,99.39,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,109.57137187458659,-1.1880499080379692,13.619735698934576
CUUR0000SS30021,2018-09-30,97.48,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,107.4657141597213,-1.9217225072944877,10.59301362558569
CUUR0000SS30021,2018-10-31,98.16,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,108.21537240375712,0.6975789905621532,9.887157442235338
CUUR0000SS30021,2018-11-30,97.213,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,107.17136305507782,-0.9647514262428714,15.524842838298714
CUUR0000SS30021,2018-12-31,97.637,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,107.63879701900605,0.4361556581938597,13.23120100199473
CUUR0000SS30021,2019-01-31,97.235,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,107.19561670414959,-0.4117291600520323,7.195616704149588
CUUR0000SS30021,2019-02-28,93.74,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,103.34259381752435,-3.5943847380058624,8.864552243139334
CUUR0000SS30021,2019-03-31,93.839,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,103.45173523834723,0.10561126520163278,8.761010662957801
CUUR0000SS30021,2019-04-30,96.969,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,106.90236803810026,3.3355001651765193,2.9613506052240224
CUUR0000SS30021,2019-05-31,98.636,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,108.74013317458218,1.71910610607513,-1.5520356119811174
CUUR0000SS30021,2019-06-30,97.945,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,107.97834810601049,-0.7005555780850825,-3.976431603611741
CUUR0000SS30021,2019-07-31,95.928,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,105.75472946156899,-2.0593190055643418,-4.629914997265994
CUUR0000SS30021,2019-08-31,91.073,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,100.40239008687215,-5.061087482278381,-8.368045074957243
CUUR0000SS30021,2019-09-30,91.065,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,benchmark consumer treatment,2018-01-31,100.3935705781188,-0.008784162155628383,-6.5808370947886825
PCU335220335220,2016-05-31,100.0,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,98.13542688910695,,
PCU335220335220,2016-06-30,100.0,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,98.13542688910695,0.0,
PCU335220335220,2016-07-31,100.0,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,98.13542688910695,0.0,
PCU335220335220,2016-08-31,100.5,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,98.6261040235525,0.49999999999998934,
PCU335220335220,2016-09-30,100.7,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,98.82237487733072,0.19900497512437276,
PCU335220335220,2016-10-31,100.5,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,98.6261040235525,-0.19860973187686426,
PCU335220335220,2016-11-30,100.3,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,98.42983316977428,-0.19900497512438386,
PCU335220335220,2016-12-31,99.9,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,98.03729146221785,-0.3988035892322994,
PCU335220335220,2017-01-31,100.8,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,98.92051030421982,0.9009009009008917,
PCU335220335220,2017-02-28,100.4,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,98.5279685966634,-0.3968253968253843,
PCU335220335220,2017-03-31,100.6,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,98.7242394504416,0.19920318725097363,
PCU335220335220,2017-04-30,100.6,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,98.7242394504416,0.0,
PCU335220335220,2017-05-31,100.6,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,98.7242394504416,0.0,0.6000000000000005
PCU335220335220,2017-06-30,100.7,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,98.82237487733072,0.09940357852884496,0.7000000000000117
PCU335220335220,2017-07-31,100.6,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,98.7242394504416,-0.09930486593844323,0.6000000000000005
PCU335220335220,2017-08-31,100.3,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,98.42983316977428,-0.29821073558647937,-0.19900497512438386
