year,reporter_id,reporter_name,partner_id,partner_name,wits_import_trade_value_usd_thousands,wits_import_trade_value_usd,wits_bilateral_weighted_tariff_pct,wits_bilateral_simple_tariff_pct,wits_tariff_agreement_count,wits_rta_in_force
2023,EGY,Egypt,ATG,Antigua and Barbuda,0.025843,25.843,,,,
2023,EGY,Egypt,AUS,Australia,513307.755528,513307755.528,,,,
2023,EGY,Egypt,AZE,Azerbaijan,386.662011,386662.011,,,,
2023,EGY,Egypt,BDI,Burundi,6.072547,6072.5470000000005,,,,
2023,EGY,Egypt,BEN,Benin,21306.543839,21306543.839,,,,
2023,EGY,Egypt,BFA,Burkina Faso,2780.102501,2780102.5009999997,,,,
2023,EGY,Egypt,BGD,Bangladesh,56976.066223,56976066.223000005,,,,
2023,EGY,Egypt,BHR,Bahrain,399847.695741,399847695.741,,,,
2023,EGY,Egypt,BHS,Bahamas,1.130095,1130.095,,,,
2023,EGY,Egypt,BIH,Bosnia and Herzegovina,5461.38108,5461381.08,,,,
2023,EGY,Egypt,BLR,Belarus,80184.422841,80184422.841,,,,
2023,EGY,Egypt,BLZ,Belize,0.082587,82.58699999999999,,,,
2023,EGY,Egypt,BMU,Bermuda,0.142,142.0,,,,
2023,EGY,Egypt,BOL,"Bolivia, Plurinational State of",298.234464,298234.464,,,,
2023,EGY,Egypt,BRA,Brazil,3092178.259159,3092178259.159,,,,
2023,EGY,Egypt,BRB,Barbados,47.974473,47974.473000000005,,,,
2023,EGY,Egypt,BRN,Brunei Darussalam,1572.912801,1572912.801,,,,
2023,EGY,Egypt,CAF,Central African Republic,79.131202,79131.202,,,,
2023,EGY,Egypt,CAN,Canada,440154.818746,440154818.746,,,,
2023,EGY,Egypt,CHE,Switzerland,1036511.890725,1036511890.7249999,,,,
2023,EGY,Egypt,CHL,Chile,19942.681521,19942681.520999998,,,,
2023,EGY,Egypt,CHN,China,13230940.112038,13230940112.038,,,,
2023,EGY,Egypt,CIV,Côte d'Ivoire,29339.564174,29339564.174,,,,
2023,EGY,Egypt,CMR,Cameroon,1482.533295,1482533.295,,,,
2023,EGY,Egypt,COG,Congo,29.957766,29957.766,,,,
2023,EGY,Egypt,COL,Colombia,124861.244157,124861244.15699999,,,,
2023,EGY,Egypt,COM,Comoros,1349.496933,1349496.933,,,,
2023,EGY,Egypt,CPV,Cabo Verde,19.548847,19548.846999999998,,,,
2023,EGY,Egypt,CRI,Costa Rica,11927.600794,11927600.794,,,,
2023,EGY,Egypt,CUB,Cuba,1129.847905,1129847.905,,,,
2023,EGY,Egypt,CUW,Curaçao,0.309848,309.848,,,,
2023,EGY,Egypt,DJI,Djibouti,9619.910392,9619910.391999999,,,,
2023,EGY,Egypt,DMA,Dominica,236.243086,236243.086,,,,
2023,EGY,Egypt,DOM,Dominican Republic,3135.33995,3135339.95,,,,
2023,EGY,Egypt,DZA,Algeria,12743.967181,12743967.181,,,,
2023,EGY,Egypt,ECU,Ecuador,1874.346529,1874346.5289999999,,,,
2023,EGY,Egypt,ETH,Ethiopia,11127.26237,11127262.370000001,,,,
2023,EGY,Egypt,GAB,Gabon,308.256429,308256.429,,,,
2023,EGY,Egypt,GBR,United Kingdom,1862765.047036,1862765047.036,,,,
2023,EGY,Egypt,GEO,Georgia,5257.586904,5257586.904,,,,
2023,EGY,Egypt,GHA,Ghana,15334.795578,15334795.578,,,,
2023,EGY,Egypt,GIN,Guinea,4.277731,4277.731,,,,
2023,EGY,Egypt,GMB,Gambia,2.82321,2823.21,,,,
2023,EGY,Egypt,GNB,Guinea-Bissau,34.580186,34580.185999999994,,,,
2023,EGY,Egypt,GNQ,Equatorial Guinea,17.7225,17722.5,,,,
2023,EGY,Egypt,GRD,Grenada,196.261469,196261.469,,,,
2023,EGY,Egypt,GTM,Guatemala,29618.454175,29618454.175,,,,
2023,EGY,Egypt,HKG,Hong Kong,55735.361978,55735361.978,,,,
2023,EGY,Egypt,HND,Honduras,370.559897,370559.897,,,,
2023,EGY,Egypt,HTI,Haiti,12.71428,12714.28,,,,
2023,EGY,Egypt,IDN,Indonesia,1557967.486499,1557967486.499,,,,
2023,EGY,Egypt,IND,India,3184057.253825,3184057253.825,,,,
2023,EGY,Egypt,IRN,"Iran, Islamic Republic of",3299.720766,3299720.766,,,,
2023,EGY,Egypt,IRQ,Iraq,182143.634583,182143634.583,,,,
2023,EGY,Egypt,ISL,Iceland,7514.458148,7514458.148,,,,
2023,EGY,Egypt,ISR,Israel,2499438.087771,2499438087.771,,,,
2023,EGY,Egypt,JAM,Jamaica,27.916878,27916.878,,,,
2023,EGY,Egypt,JOR,Jordan,206570.666024,206570666.02400002,,,,
2023,EGY,Egypt,JPN,Japan,819835.266706,819835266.706,,,,
2023,EGY,Egypt,KAZ,Kazakhstan,21979.461131,21979461.131,,,,
2023,EGY,Egypt,KEN,Kenya,310917.803857,310917803.857,,,,
2023,EGY,Egypt,KHM,Cambodia,9101.578328,9101578.328,,,,
2023,EGY,Egypt,KNA,Saint Kitts and Nevis,1.964516,1964.5159999999998,,,,
2023,EGY,Egypt,KOR,South Korea,1554945.360505,1554945360.5049999,,,,
2023,EGY,Egypt,KWT,Kuwait,2253017.649735,2253017649.735,,,,
2023,EGY,Egypt,LAO,Lao People's Democratic Republic,200.326693,200326.693,,,,
2023,EGY,Egypt,LBN,Lebanon,243417.784851,243417784.851,,,,
2023,EGY,Egypt,LBR,Liberia,1.053898,1053.898,,,,
2023,EGY,Egypt,LBY,Libya,70447.80814,70447808.14,,,,
2023,EGY,Egypt,LCA,Saint Lucia,2.319226,2319.226,,,,
2023,EGY,Egypt,LKA,Sri Lanka,30199.226944,30199226.944,,,,
2023,EGY,Egypt,LSO,Lesotho,1.901313,1901.313,,,,
2023,EGY,Egypt,MAC,Macao,500.655325,500655.325,,,,
2023,EGY,Egypt,MAR,Morocco,23053.204536,23053204.536000002,,,,
2023,EGY,Egypt,MDA,"Moldova, Republic of",109578.667133,109578667.133,,,,
2023,EGY,Egypt,MDG,Madagascar,1994.605894,1994605.894,,,,
2023,EGY,Egypt,MDV,Maldives,49.983055,49983.055,,,,
2023,EGY,Egypt,MEX,Mexico,201065.700496,201065700.496,,,,
2023,EGY,Egypt,MKD,North Macedonia,3650.542099,3650542.099,,,,
2023,EGY,Egypt,MLI,Mali,57.468804,57468.804,,,,
2023,EGY,Egypt,MNG,Mongolia,4.108393,4108.393,,,,
2023,EGY,Egypt,MOZ,Mozambique,744.46359,744463.59,,,,
2023,EGY,Egypt,MRT,Mauritania,1402.211992,1402211.992,,,,
2023,EGY,Egypt,MUS,Mauritius,462.896752,462896.752,,,,
2023,EGY,Egypt,MWI,Malawi,13643.550298,13643550.298,,,,
2023,EGY,Egypt,MYS,Malaysia,687258.076966,687258076.9660001,,,,
2023,EGY,Egypt,NAM,Namibia,209.132519,209132.519,,,,
2023,EGY,Egypt,NER,Niger,208.043548,208043.54799999998,,,,
2023,EGY,Egypt,NGA,Nigeria,7988.994201,7988994.201,,,,
2023,EGY,Egypt,NIC,Nicaragua,45.524277,45524.276999999995,,,,
2023,EGY,Egypt,NOR,Norway,228752.384613,228752384.613,,,,
2023,EGY,Egypt,NPL,Nepal,24.706488,24706.488,,,,
2023,EGY,Egypt,NZL,New Zealand,142964.075406,142964075.406,,,,
2023,EGY,Egypt,OMN,Oman,717580.738679,717580738.6789999,,,,
2023,EGY,Egypt,PAK,Pakistan,90277.029763,90277029.763,,,,
2023,EGY,Egypt,PAN,Panama,46.069451,46069.451,,,,
2023,EGY,Egypt,PER,Peru,13711.467949,13711467.949,,,,
2023,EGY,Egypt,PHL,Philippines,12686.266539,12686266.539,,,,
2023,EGY,Egypt,PNG,Papua New Guinea,50.71193,50711.93,,,,
2023,EGY,Egypt,PRY,Paraguay,16978.229056,16978229.056,,,,
2023,EGY,Egypt,QAT,Qatar,27843.236244,27843236.244,,,,
2023,EGY,Egypt,RUS,Russia,5035196.64253,5035196642.53,,,,
2023,EGY,Egypt,RWA,Rwanda,437.085435,437085.435,,,,
2023,EGY,Egypt,SAU,Saudi Arabia,5520947.526062,5520947526.061999,,,,
2023,EGY,Egypt,SEN,Senegal,1913.285818,1913285.818,,,,
2023,EGY,Egypt,SGP,Singapore,242293.424883,242293424.883,,,,
2023,EGY,Egypt,SLE,Sierra Leone,282.23195,282231.95,,,,
2023,EGY,Egypt,SLV,El Salvador,298.847416,298847.416,,,,
2023,EGY,Egypt,SOM,Somalia,2363.269917,2363269.917,,,,
2023,EGY,Egypt,SSD,South Sudan,137.59197,137591.97,,,,
2023,EGY,Egypt,SUR,Suriname,4.734693,4734.693,,,,
2023,EGY,Egypt,SWZ,Eswatini,3884.339248,3884339.248,,,,
2023,EGY,Egypt,SYC,Seychelles,0.510036,510.03600000000006,,,,
2023,EGY,Egypt,SYR,Syrian Arab Republic,35659.437457,35659437.457,,,,
2023,EGY,Egypt,TCD,Chad,4096.463367,4096463.367,,,,
2023,EGY,Egypt,TGO,Togo,0.269273,269.27299999999997,,,,
2023,EGY,Egypt,THA,Thailand,762084.369555,762084369.555,,,,
2023,EGY,Egypt,TJK,Tajikistan,338.796726,338796.72599999997,,,,
2023,EGY,Egypt,TKM,Turkmenistan,7696.089633,7696089.632999999,,,,
2023,EGY,Egypt,TTO,Trinidad and Tobago,6631.755981,6631755.981000001,,,,
2023,EGY,Egypt,TUN,Tunisia,34129.52093,34129520.93,,,,
2023,EGY,Egypt,TUR,Turkey,2815778.034733,2815778034.7330003,,,,
2023,EGY,Egypt,TZA,"Tanzania, United Republic of",9038.259253,9038259.253,,,,
2023,EGY,Egypt,UGA,Uganda,33696.537227,33696537.227,,,,
2023,EGY,Egypt,UKR,Ukraine,2273560.370341,2273560370.341,,,,
2023,EGY,Egypt,URY,Uruguay,96531.667656,96531667.656,,,,
2023,EGY,Egypt,USA,United States,5193014.916518,5193014916.518,,,,
2023,EGY,Egypt,UZB,Uzbekistan,31458.769033,31458769.033,,,,
2023,EGY,Egypt,VCT,Saint Vincent and the Grenadines,0.052846,52.846,,,,
2023,EGY,Egypt,VEN,"Venezuela, Bolivarian Republic of",18870.952224,18870952.224,,,,
2023,EGY,Egypt,VNM,Viet Nam,552923.157658,552923157.658,,,,
2023,EGY,Egypt,YEM,Yemen,37934.515281,37934515.281,,,,
2023,EGY,Egypt,ZAF,South Africa,101177.615693,101177615.693,,,,
2023,EGY,Egypt,ZMB,Zambia,165480.393797,165480393.797,,,,
2023,EGY,Egypt,ZWE,Zimbabwe,799.328209,799328.209,,,,
2023,ETH,Ethiopia,AFG,Afghanistan,3.609749,3609.749,,,,
2023,ETH,Ethiopia,AGO,Angola,63.610112,63610.112,,,,
2023,ETH,Ethiopia,ALB,Albania,405.207936,405207.93600000005,,,,
2023,ETH,Ethiopia,AND,Andorra,72.956448,72956.44799999999,,,,
2023,ETH,Ethiopia,ARE,United Arab Emirates,471919.48177,471919481.77000004,,,,
2023,ETH,Ethiopia,ARG,Argentina,2749.728124,2749728.1240000003,,,,
2023,ETH,Ethiopia,ARM,Armenia,6.783255,6783.254999999999,,,,
2023,ETH,Ethiopia,ATG,Antigua and Barbuda,12.587106,12587.106,,,,
2023,ETH,Ethiopia,AUS,Australia,7675.134149,7675134.149,,,,
2023,ETH,Ethiopia,BEN,Benin,0.618568,618.568,,,,
2023,ETH,Ethiopia,BFA,Burkina Faso,13.57385,13573.85,,,,
2023,ETH,Ethiopia,BGD,Bangladesh,4241.463491,4241463.491,,,,
2023,ETH,Ethiopia,BHR,Bahrain,32494.245773,32494245.773,,,,
2023,ETH,Ethiopia,BHS,Bahamas,18.207553,18207.553,,,,
2023,ETH,Ethiopia,BIH,Bosnia and Herzegovina,24.638024,24638.024,,,,
2023,ETH,Ethiopia,BLR,Belarus,81.256117,81256.117,,,,
2023,ETH,Ethiopia,BLZ,Belize,339.856634,339856.63399999996,,,,
2023,ETH,Ethiopia,BOL,"Bolivia, Plurinational State of",277.385685,277385.685,,,,
2023,ETH,Ethiopia,BRA,Brazil,40473.355082,40473355.082,,,,
2023,ETH,Ethiopia,BWA,Botswana,0.591729,591.7289999999999,,,,
2023,ETH,Ethiopia,CAN,Canada,42739.329887,42739329.887,,,,
2023,ETH,Ethiopia,CHE,Switzerland,16843.014328,16843014.328,,,,
2023,ETH,Ethiopia,CHL,Chile,1876.373564,1876373.564,,,,
2023,ETH,Ethiopia,CHN,China,5572385.918438,5572385918.438,,,,
2023,ETH,Ethiopia,CIV,Côte d'Ivoire,2225.459518,2225459.518,,,,
2023,ETH,Ethiopia,CMR,Cameroon,108.802265,108802.265,,,,
2023,ETH,Ethiopia,COG,Congo,12.712539,12712.538999999999,,,,
2023,ETH,Ethiopia,COL,Colombia,1944.595762,1944595.7619999999,,,,
2023,ETH,Ethiopia,CRI,Costa Rica,4787.272385,4787272.385,,,,
2023,ETH,Ethiopia,CUB,Cuba,39.110266,39110.266,,,,
2023,ETH,Ethiopia,CUW,Curaçao,115.149277,115149.277,,,,
2023,ETH,Ethiopia,DJI,Djibouti,205791.226955,205791226.95499998,,,,
2023,ETH,Ethiopia,DMA,Dominica,1.642778,1642.778,,,,
2023,ETH,Ethiopia,DOM,Dominican Republic,184.504029,184504.029,,,,
2023,ETH,Ethiopia,DZA,Algeria,458.676277,458676.277,,,,
2023,ETH,Ethiopia,ECU,Ecuador,123.599813,123599.813,,,,
2023,ETH,Ethiopia,EGY,Egypt,454682.459684,454682459.684,,,,
2023,ETH,Ethiopia,ERI,Eritrea,8.328389,8328.389,,,,
2023,ETH,Ethiopia,GBR,United Kingdom,362511.614697,362511614.697,,,,
2023,ETH,Ethiopia,GEO,Georgia,168.400803,168400.80299999999,,,,
2023,ETH,Ethiopia,GHA,Ghana,400.385955,400385.955,,,,
2023,ETH,Ethiopia,GIN,Guinea,401.97626,401976.26,,,,
2023,ETH,Ethiopia,GMB,Gambia,4.499725,4499.724999999999,,,,
2023,ETH,Ethiopia,GNB,Guinea-Bissau,8.054699,8054.699,,,,
2023,ETH,Ethiopia,GTM,Guatemala,161.259596,161259.596,,,,
2023,ETH,Ethiopia,HKG,Hong Kong,70977.552469,70977552.469,,,,
2023,ETH,Ethiopia,HND,Honduras,14.734211,14734.211,,,,
2023,ETH,Ethiopia,HTI,Haiti,162.562608,162562.608,,,,
2023,ETH,Ethiopia,IDN,Indonesia,331469.68959,331469689.59000003,,,,
2023,ETH,Ethiopia,IND,India,1637773.788221,1637773788.221,,,,
2023,ETH,Ethiopia,IRN,"Iran, Islamic Republic of",1644.754944,1644754.9440000001,,,,
2023,ETH,Ethiopia,IRQ,Iraq,17759.292681,17759292.680999998,,,,
2023,ETH,Ethiopia,ISL,Iceland,184.650697,184650.69700000001,,,,
2023,ETH,Ethiopia,ISR,Israel,16368.606852,16368606.852,,,,
2023,ETH,Ethiopia,JAM,Jamaica,28.990697,28990.697,,,,
2023,ETH,Ethiopia,JOR,Jordan,4694.234438,4694234.438,,,,
2023,ETH,Ethiopia,JPN,Japan,381941.037156,381941037.15599996,,,,
2023,ETH,Ethiopia,KAZ,Kazakhstan,3028.826407,3028826.407,,,,
2023,ETH,Ethiopia,KEN,Kenya,79501.568792,79501568.79200001,,,,
2023,ETH,Ethiopia,KGZ,Kyrgyzstan,3.451268,3451.2679999999996,,,,
2023,ETH,Ethiopia,KHM,Cambodia,477.104973,477104.973,,,,
2023,ETH,Ethiopia,KOR,South Korea,178147.341714,178147341.71400002,,,,
2023,ETH,Ethiopia,KWT,Kuwait,1327406.433618,1327406433.618,,,,
2023,ETH,Ethiopia,LAO,Lao People's Democratic Republic,44.50287,44502.87,,,,
2023,ETH,Ethiopia,LBN,Lebanon,2409.65586,2409655.86,,,,
2023,ETH,Ethiopia,LBR,Liberia,0.139072,139.072,,,,
2023,ETH,Ethiopia,LBY,Libya,0.167117,167.117,,,,
2023,ETH,Ethiopia,LKA,Sri Lanka,4209.799853,4209799.853,,,,
2023,ETH,Ethiopia,LSO,Lesotho,15.093404,15093.404,,,,
2023,ETH,Ethiopia,MAC,Macao,2.620777,2620.777,,,,
2023,ETH,Ethiopia,MAR,Morocco,676621.797556,676621797.556,,,,
2023,ETH,Ethiopia,MDA,"Moldova, Republic of",141.41403,141414.03,,,,
2023,ETH,Ethiopia,MDG,Madagascar,505.87911,505879.11000000004,,,,
2023,ETH,Ethiopia,MEX,Mexico,17562.982485,17562982.485,,,,
2023,ETH,Ethiopia,MKD,North Macedonia,104.183259,104183.259,,,,
2023,ETH,Ethiopia,MLI,Mali,31.535374,31535.374,,,,
2023,ETH,Ethiopia,MMR,Myanmar,327.506355,327506.355,,,,
2023,ETH,Ethiopia,MOZ,Mozambique,93.528233,93528.23300000001,,,,
2023,ETH,Ethiopia,MRT,Mauritania,0.058097,58.097,,,,
2023,ETH,Ethiopia,MUS,Mauritius,154.182093,154182.09300000002,,,,
2023,ETH,Ethiopia,MWI,Malawi,11.922107,11922.107,,,,
2023,ETH,Ethiopia,MYS,Malaysia,264094.621836,264094621.836,,,,
2023,ETH,Ethiopia,NAM,Namibia,162.90798,162907.98,,,,
2023,ETH,Ethiopia,NER,Niger,56.129706,56129.706,,,,
2023,ETH,Ethiopia,NGA,Nigeria,35965.030368,35965030.368,,,,
2023,ETH,Ethiopia,NIC,Nicaragua,0.026219,26.218999999999998,,,,
2023,ETH,Ethiopia,NOR,Norway,4018.231904,4018231.904,,,,
2023,ETH,Ethiopia,NPL,Nepal,0.788917,788.917,,,,
2023,ETH,Ethiopia,NZL,New Zealand,6134.698323,6134698.323,,,,
2023,ETH,Ethiopia,OMN,Oman,149622.118752,149622118.752,,,,
2023,ETH,Ethiopia,PAK,Pakistan,46997.30502,46997305.02,,,,
2023,ETH,Ethiopia,PAN,Panama,39.226644,39226.644,,,,
2023,ETH,Ethiopia,PER,Peru,888.850008,888850.008,,,,
2023,ETH,Ethiopia,PHL,Philippines,12943.903545,12943903.545,,,,
2023,ETH,Ethiopia,PRK,"Korea, Democratic People's Republic of",497.361494,497361.494,,,,
2023,ETH,Ethiopia,QAT,Qatar,6827.320808,6827320.808,,,,
2023,ETH,Ethiopia,RUS,Russia,18780.665834,18780665.834,,,,
2023,ETH,Ethiopia,RWA,Rwanda,1778.686578,1778686.578,,,,
2023,ETH,Ethiopia,SAU,Saudi Arabia,1129206.584727,1129206584.727,,,,
2023,ETH,Ethiopia,SEN,Senegal,251.885584,251885.584,,,,
2023,ETH,Ethiopia,SGP,Singapore,34719.296071,34719296.070999995,,,,
2023,ETH,Ethiopia,SLE,Sierra Leone,156.742015,156742.015,,,,
2023,ETH,Ethiopia,SLV,El Salvador,75.555644,75555.644,,,,
2023,ETH,Ethiopia,SOM,Somalia,1085.297615,1085297.615,,,,
2023,ETH,Ethiopia,SSD,South Sudan,84.986534,84986.534,,,,
2023,ETH,Ethiopia,STP,Sao Tome and Principe,0.346978,346.978,,,,
2023,ETH,Ethiopia,SWZ,Eswatini,908.884053,908884.053,,,,
2023,ETH,Ethiopia,TCD,Chad,2.578089,2578.089,,,,
2023,ETH,Ethiopia,TGO,Togo,0.949607,949.607,,,,
2023,ETH,Ethiopia,THA,Thailand,107143.411163,107143411.163,,,,
2023,ETH,Ethiopia,TTO,Trinidad and Tobago,0.09602,96.02,,,,
2023,ETH,Ethiopia,TUN,Tunisia,5426.842377,5426842.377,,,,
2023,ETH,Ethiopia,TUR,Turkey,619977.258677,619977258.6769999,,,,
2023,ETH,Ethiopia,TZA,"Tanzania, United Republic of",4821.274108,4821274.108,,,,
2023,ETH,Ethiopia,UGA,Uganda,4478.026257,4478026.257,,,,
2023,ETH,Ethiopia,UKR,Ukraine,83479.429596,83479429.596,,,,
2023,ETH,Ethiopia,URY,Uruguay,98.642856,98642.856,,,,
2023,ETH,Ethiopia,USA,United States,1080898.775733,1080898775.7329998,,,,
2023,ETH,Ethiopia,UZB,Uzbekistan,78.223673,78223.67300000001,,,,
2023,ETH,Ethiopia,VAT,Holy See (Vatican City State),1.012872,1012.872,,,,
2023,ETH,Ethiopia,VNM,Viet Nam,46644.220602,46644220.602,,,,
2023,ETH,Ethiopia,YEM,Yemen,1817.194544,1817194.544,,,,
2023,ETH,Ethiopia,ZAF,South Africa,153143.129967,153143129.96699998,,,,
2023,ETH,Ethiopia,ZMB,Zambia,219.892296,219892.29599999997,,,,
2023,ETH,Ethiopia,ZWE,Zimbabwe,1470.626318,1470626.318,,,,
2023,FJI,Fiji,AGO,Angola,46.765846,46765.846000000005,,,,
2023,FJI,Fiji,ARE,United Arab Emirates,9978.333548,9978333.548,6.94674407506795,6.80331807608133,,
2023,FJI,Fiji,ARG,Argentina,74.493194,74493.194,17.6758322229797,10.9687232971191,,
2023,FJI,Fiji,ARM,Armenia,42.777623,42777.623,2.63742143877419,2.5,,
2023,FJI,Fiji,AUS,Australia,478699.28746,478699287.46000004,8.56235472911217,8.22863744759626,,
2023,FJI,Fiji,BGD,Bangladesh,2228.373512,2228373.512,8.9789794239863,10.3869047641754,,
2023,FJI,Fiji,BHR,Bahrain,74.023887,74023.887,,,,
2023,FJI,Fiji,BLZ,Belize,80.412865,80412.86499999999,13.8389623103219,12.3333333333333,,
2023,FJI,Fiji,BOL,"Bolivia, Plurinational State of",2.448308,2448.308,4.53439885831358,3.33333333333333,,
2023,FJI,Fiji,BRA,Brazil,1447.505346,1447505.346,10.6572579476359,6.60532406965892,,
2023,FJI,Fiji,BRB,Barbados,26.638964,26638.964,192.706184679687,99.2565231323242,,
2023,FJI,Fiji,CAN,Canada,20447.149175,20447149.174999997,1.28748382967107,7.5759039073377,,
2023,FJI,Fiji,CHE,Switzerland,4570.675361,4570675.361,3.58336678905887,6.30780584744045,,
2023,FJI,Fiji,CHL,Chile,779.123819,779123.819,28.1148117060182,10.9107485347324,,
2023,FJI,Fiji,CHN,China,466073.450799,466073450.79899997,9.73321864757775,6.49355705950057,,
2023,FJI,Fiji,CIV,Côte d'Ivoire,136.040441,136040.441,4.86899359800266,2.5,,
2023,FJI,Fiji,CMR,Cameroon,20.42331,20423.31,1.78498530771874,7.83333333333333,,
2023,FJI,Fiji,COL,Colombia,377.510135,377510.135,3.83712895197968,8.54545454545455,,
2023,FJI,Fiji,CRI,Costa Rica,41.820787,41820.787000000004,2.82645428217312,3.75,,
2023,FJI,Fiji,CUW,Curaçao,10.067885,10067.885,14.4914800874265,10.0,,
2023,FJI,Fiji,DOM,Dominican Republic,9.922115,9922.115,70.6496787365466,96.7565231323242,,
2023,FJI,Fiji,ECU,Ecuador,0.483973,483.973,0.0,0.0,,
2023,FJI,Fiji,EGY,Egypt,653.473467,653473.4670000001,8.92985160777745,7.90909090909091,,
2023,FJI,Fiji,FSM,"Micronesia, Federated States of",601.4888,601488.7999999999,26.7940010853823,15.6666666666667,,
2023,FJI,Fiji,GAB,Gabon,37.597466,37597.466,5.0,5.0,,
2023,FJI,Fiji,GBR,United Kingdom,10862.699074,10862699.074000001,27.3259198568437,7.45358741262167,,
2023,FJI,Fiji,GEO,Georgia,93.718348,93718.34800000001,3.35015136623031,2.08333325386047,,
2023,FJI,Fiji,GTM,Guatemala,60.949502,60949.502,13.8459573608365,87.4061508178711,,
2023,FJI,Fiji,HKG,Hong Kong,48694.592479,48694592.479,6.92081183132936,5.64254176534329,,
2023,FJI,Fiji,HND,Honduras,0.095106,95.106,5.0,5.0,,
2023,FJI,Fiji,IDN,Indonesia,51739.441068,51739441.068,40.0584078533525,7.97236924737743,,
2023,FJI,Fiji,IND,India,95437.892049,95437892.049,6.05865969217037,5.70116147338553,,
2023,FJI,Fiji,IRN,"Iran, Islamic Republic of",71.32937,71329.37,2.51971271977843,75.0216369628906,,
2023,FJI,Fiji,ISL,Iceland,23.047164,23047.163999999997,48.5932834616827,93.8742980957031,,
2023,FJI,Fiji,ISR,Israel,654.381861,654381.8609999999,2.26118194932054,4.24537036154005,,
2023,FJI,Fiji,JAM,Jamaica,43.044275,43044.275,191.509153262211,99.2565231323242,,
2023,FJI,Fiji,JOR,Jordan,1.927893,1927.893,10.0,10.0,,
2023,FJI,Fiji,JPN,Japan,108650.246785,108650246.785,7.22818286730039,8.1147208940584,,
2023,FJI,Fiji,KEN,Kenya,278.72629,278726.29,4.12366421651185,4.17628033955892,,
2023,FJI,Fiji,KHM,Cambodia,197.499248,197499.248,3.40119819689392,9.28571428571429,,
2023,FJI,Fiji,KNA,Saint Kitts and Nevis,1.157269,1157.269,0.0,0.0,,
2023,FJI,Fiji,KOR,South Korea,41170.90387,41170903.870000005,8.31836567295267,6.17186611325201,,
2023,FJI,Fiji,KWT,Kuwait,36.381978,36381.977999999996,,,,
2023,FJI,Fiji,LBN,Lebanon,124.147324,124147.324,5.52000156157205,7.19230769230769,,
2023,FJI,Fiji,LKA,Sri Lanka,4282.974458,4282974.458,4.80270888525115,7.19970845227218,,
2023,FJI,Fiji,MAR,Morocco,133.946779,133946.77899999998,17.9792557428174,16.75,,
2023,FJI,Fiji,MDG,Madagascar,47.905783,47905.783,5.0,5.0,,
2023,FJI,Fiji,MEX,Mexico,1945.506563,1945506.5629999998,17.4327149925651,14.9127020964751,,
2023,FJI,Fiji,MKD,North Macedonia,0.675962,675.962,29.1666666666667,29.1666666666667,,
2023,FJI,Fiji,MMR,Myanmar,113.572356,113572.356,5.13860195115264,6.42857142857143,,
2023,FJI,Fiji,MNG,Mongolia,5.352147,5352.147000000001,0.0,0.0,,
2023,FJI,Fiji,MOZ,Mozambique,1.729682,1729.682,1.24524348603731,2.5,,
2023,FJI,Fiji,MUS,Mauritius,35.846897,35846.897,6.59028639215271,5.625,,
2023,FJI,Fiji,MWI,Malawi,134.592966,134592.966,5.0,5.0,,
2023,FJI,Fiji,MYS,Malaysia,75658.59243,75658592.43,11.3545985263813,6.7940557254949,,
2023,FJI,Fiji,NAM,Namibia,476.241537,476241.537,5.76511921855327,6.0362318702366,,
2023,FJI,Fiji,NER,Niger,4.150436,4150.436,6.12056995444094,6.0,,
2023,FJI,Fiji,NIC,Nicaragua,18.742514,18742.514,0.0254901770381497,1.25,,
2023,FJI,Fiji,NOR,Norway,35.081606,35081.606,2.76495480281034,2.85714285714286,,
2023,FJI,Fiji,NPL,Nepal,26.557635,26557.635000000002,0.104253823806224,2.5,,
2023,FJI,Fiji,NZL,New Zealand,422958.205634,422958205.634,7.71466370406831,7.97494000622027,,
2023,FJI,Fiji,OMN,Oman,226.123435,226123.435,10.5829024359919,18.5,,
2023,FJI,Fiji,PAK,Pakistan,1877.353906,1877353.906,3.08044877767685,7.15151514790275,,
2023,FJI,Fiji,PHL,Philippines,3458.084294,3458084.294,5.36661235024335,9.8384005634873,,
2023,FJI,Fiji,PNG,Papua New Guinea,3526.850695,3526850.6950000003,0.0,0.0,1.0,yes
2023,FJI,Fiji,PRK,"Korea, Democratic People's Republic of",4029.61787,4029617.87,8.83962540749278,9.59375,,
2023,FJI,Fiji,QAT,Qatar,251.689126,251689.126,5.83117653391645,7.30158710479736,,
2023,FJI,Fiji,RUS,Russia,0.323538,323.538,185.248596191406,185.248596191406,,
2023,FJI,Fiji,SAU,Saudi Arabia,60.858396,60858.396,4.21419792432933,2.5,,
2023,FJI,Fiji,SGP,Singapore,795197.844587,795197844.587,9.19884998720352,5.71796867284291,,
2023,FJI,Fiji,SLB,Solomon Islands,1344.693726,1344693.726,0.0,0.0,2.0,yes
2023,FJI,Fiji,SLE,Sierra Leone,13.445475,13445.475,7.60411885783135,7.5,,
2023,FJI,Fiji,SLV,El Salvador,9.512805,9512.805,10.8616688768455,14.0,,
2023,FJI,Fiji,SWZ,Eswatini,572.241981,572241.981,4.9456449625411,4.16666666666667,,
2023,FJI,Fiji,THA,Thailand,84082.191479,84082191.479,9.21837677399573,6.09510914244197,,
2023,FJI,Fiji,TON,Tonga,211.530024,211530.024,10.5717793022161,5.85556859719126,,
