year,batch_id,reporter_id,reporter_iso3,reporter_name,canonical_name,wto_reporter_code,expected_batch_filename,expected_batch_path,file_present,present_file_name,present_file_size_bytes,source_family,acquisition_status,notes
2024,BTN_2024,BTN,BTN,Bhutan,Bhutan,064,imports_BTN_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_BTN_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,CAF_2024,CAF,CAF,Central African Republic,Central African Republic,140,imports_CAF_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_CAF_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,CMR_2024,CMR,CMR,Cameroon,Cameroon,120,imports_CMR_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_CMR_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,COD_2024,COD,COD,"Congo, The Democratic Republic of the","Congo, The Democratic Republic of the",180,imports_COD_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_COD_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,COG_2024,COG,COG,Congo,Congo,178,imports_COG_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_COG_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,COM_2024,COM,COM,Comoros,Comoros,174,imports_COM_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_COM_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,CPV_2024,CPV,CPV,Cabo Verde,Cabo Verde,132,imports_CPV_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_CPV_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,CUB_2024,CUB,CUB,Cuba,Cuba,192,imports_CUB_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_CUB_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,CUW_2024,CUW,CUW,Curaçao,Curaçao,531,imports_CUW_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_CUW_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,DJI_2024,DJI,DJI,Djibouti,Djibouti,262,imports_DJI_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_DJI_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,DMA_2024,DMA,DMA,Dominica,Dominica,212,imports_DMA_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_DMA_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,DZA_2024,DZA,DZA,Algeria,Algeria,012,imports_DZA_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_DZA_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,ERI_2024,ERI,ERI,Eritrea,Eritrea,232,imports_ERI_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_ERI_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,ETH_2024,ETH,ETH,Ethiopia,Ethiopia,231,imports_ETH_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_ETH_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,FJI_2024,FJI,FJI,Fiji,Fiji,242,imports_FJI_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_FJI_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,FSM_2024,FSM,FSM,"Micronesia, Federated States of","Micronesia, Federated States of",583,imports_FSM_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_FSM_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,GAB_2024,GAB,GAB,Gabon,Gabon,266,imports_GAB_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_GAB_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,GEO_2024,GEO,GEO,Georgia,Georgia,268,imports_GEO_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_GEO_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,GMB_2024,GMB,GMB,Gambia,Gambia,270,imports_GMB_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_GMB_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,GNB_2024,GNB,GNB,Guinea-Bissau,Guinea-Bissau,624,imports_GNB_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_GNB_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,GNQ_2024,GNQ,GNQ,Equatorial Guinea,Equatorial Guinea,226,imports_GNQ_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_GNQ_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,GRD_2024,GRD,GRD,Grenada,Grenada,308,imports_GRD_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_GRD_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,HTI_2024,HTI,HTI,Haiti,Haiti,332,imports_HTI_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_HTI_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,IRQ_2024,IRQ,IRQ,Iraq,Iraq,368,imports_IRQ_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_IRQ_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,JAM_2024,JAM,JAM,Jamaica,Jamaica,388,imports_JAM_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_JAM_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,KNA_2024,KNA,KNA,Saint Kitts and Nevis,Saint Kitts and Nevis,659,imports_KNA_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_KNA_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,LAO_2024,LAO,LAO,Lao People's Democratic Republic,Lao People's Democratic Republic,418,imports_LAO_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_LAO_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,LBN_2024,LBN,LBN,Lebanon,Lebanon,422,imports_LBN_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_LBN_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,LBR_2024,LBR,LBR,Liberia,Liberia,430,imports_LBR_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_LBR_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,LBY_2024,LBY,LBY,Libya,Libya,434,imports_LBY_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_LBY_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,LCA_2024,LCA,LCA,Saint Lucia,Saint Lucia,662,imports_LCA_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_LCA_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,LIE_2024,LIE,LIE,Liechtenstein,Liechtenstein,438,imports_LIE_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_LIE_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,LSO_2024,LSO,LSO,Lesotho,Lesotho,426,imports_LSO_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_LSO_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,MAC_2024,MAC,MAC,Macao,Macao,446,imports_MAC_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_MAC_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,MDA_2024,MDA,MDA,"Moldova, Republic of","Moldova, Republic of",498,imports_MDA_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_MDA_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,MDG_2024,MDG,MDG,Madagascar,Madagascar,450,imports_MDG_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_MDG_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,MDV_2024,MDV,MDV,Maldives,Maldives,462,imports_MDV_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_MDV_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,MLI_2024,MLI,MLI,Mali,Mali,466,imports_MLI_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_MLI_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,MNE_2024,MNE,MNE,Montenegro,Montenegro,499,imports_MNE_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_MNE_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,MRT_2024,MRT,MRT,Mauritania,Mauritania,478,imports_MRT_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_MRT_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,MTQ_2024,MTQ,MTQ,Martinique,Martinique,474,imports_MTQ_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_MTQ_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,MUS_2024,MUS,MUS,Mauritius,Mauritius,480,imports_MUS_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_MUS_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,MWI_2024,MWI,MWI,Malawi,Malawi,454,imports_MWI_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_MWI_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,NER_2024,NER,NER,Niger,Niger,562,imports_NER_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_NER_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,NPL_2024,NPL,NPL,Nepal,Nepal,524,imports_NPL_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_NPL_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,PAN_2024,PAN,PAN,Panama,Panama,591,imports_PAN_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_PAN_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,PNG_2024,PNG,PNG,Papua New Guinea,Papua New Guinea,598,imports_PNG_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_PNG_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,PRK_2024,PRK,PRK,"Korea, Democratic People's Republic of","Korea, Democratic People's Republic of",408,imports_PRK_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_PRK_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,PRY_2024,PRY,PRY,Paraguay,Paraguay,600,imports_PRY_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_PRY_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,RUS_2024,RUS,RUS,Russia,Russia,643,imports_RUS_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_RUS_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,RWA_2024,RWA,RWA,Rwanda,Rwanda,646,imports_RWA_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_RWA_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,SDN_2024,SDN,SDN,Sudan,Sudan,729,imports_SDN_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_SDN_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,SEN_2024,SEN,SEN,Senegal,Senegal,686,imports_SEN_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_SEN_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,SLB_2024,SLB,SLB,Solomon Islands,Solomon Islands,090,imports_SLB_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_SLB_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,SLE_2024,SLE,SLE,Sierra Leone,Sierra Leone,694,imports_SLE_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_SLE_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,SLV_2024,SLV,SLV,El Salvador,El Salvador,222,imports_SLV_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_SLV_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,SOM_2024,SOM,SOM,Somalia,Somalia,706,imports_SOM_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_SOM_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,SRB_2024,SRB,SRB,Serbia,Serbia,688,imports_SRB_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_SRB_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,SSD_2024,SSD,SSD,South Sudan,South Sudan,728,imports_SSD_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_SSD_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,STP_2024,STP,STP,Sao Tome and Principe,Sao Tome and Principe,678,imports_STP_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_STP_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,SUR_2024,SUR,SUR,Suriname,Suriname,740,imports_SUR_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_SUR_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,SWZ_2024,SWZ,SWZ,Eswatini,Eswatini,748,imports_SWZ_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_SWZ_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,SYC_2024,SYC,SYC,Seychelles,Seychelles,690,imports_SYC_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_SYC_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,SYR_2024,SYR,SYR,Syrian Arab Republic,Syrian Arab Republic,760,imports_SYR_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_SYR_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,TCD_2024,TCD,TCD,Chad,Chad,148,imports_TCD_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_TCD_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,TJK_2024,TJK,TJK,Tajikistan,Tajikistan,762,imports_TJK_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_TJK_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,TKM_2024,TKM,TKM,Turkmenistan,Turkmenistan,795,imports_TKM_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_TKM_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,TLS_2024,TLS,TLS,Timor-Leste,Timor-Leste,626,imports_TLS_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_TLS_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,TON_2024,TON,TON,Tonga,Tonga,776,imports_TON_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_TON_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,UMI_2024,UMI,UMI,United States Minor Outlying Islands,United States Minor Outlying Islands,581,imports_UMI_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_UMI_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2024,VAT_2024,VAT,VAT,Holy See (Vatican City State),Holy See (Vatican City State),336,imports_VAT_2024.csv,C:\Users\Hayden.Stolzenberg\tarriff-tracker-git\data\raw\worldwide\wto_ttd\inbox\imports_batches\imports_VAT_2024.csv,no,,,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
