logical_dataset,batch_id,provider,enabled_flag,request_url,output_filename,auth_location,auth_name,subscription_env_var,timeout_seconds,notes
mfn_simple_average_all_products,KOR_2006,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=410&ps=2006,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=South Korea | year=2006
mfn_simple_average_all_products,KOR_2005,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=410&ps=2005,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=South Korea | year=2005
mfn_simple_average_all_products,KOR_2004,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=410&ps=2004,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=South Korea | year=2004
mfn_simple_average_all_products,KOR_2003,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=410&ps=2003,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=South Korea | year=2003
mfn_simple_average_all_products,KOR_2002,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=410&ps=2002,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=South Korea | year=2002
mfn_simple_average_all_products,KOR_2001,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=410&ps=2001,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=South Korea | year=2001
mfn_simple_average_all_products,KOR_2000,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=410&ps=2000,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=South Korea | year=2000
mfn_simple_average_all_products,KOR_1999,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=410&ps=1999,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=South Korea | year=1999
mfn_simple_average_all_products,KOR_1998,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=410&ps=1998,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=South Korea | year=1998
mfn_simple_average_all_products,KOR_1997,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=410&ps=1997,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=South Korea | year=1997
mfn_simple_average_all_products,KOR_1996,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=410&ps=1996,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=South Korea | year=1996
mfn_simple_average_all_products,JPN_2026,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=2026,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=2026
mfn_simple_average_all_products,JPN_2025,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=2025,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=2025
mfn_simple_average_all_products,JPN_2024,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=2024,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=2024
mfn_simple_average_all_products,JPN_2023,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=2023,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=2023
mfn_simple_average_all_products,JPN_2022,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=2022,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=2022
mfn_simple_average_all_products,JPN_2021,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=2021,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=2021
mfn_simple_average_all_products,JPN_2020,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=2020,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=2020
mfn_simple_average_all_products,JPN_2019,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=2019,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=2019
mfn_simple_average_all_products,JPN_2018,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=2018,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=2018
mfn_simple_average_all_products,JPN_2017,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=2017,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=2017
mfn_simple_average_all_products,JPN_2016,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=2016,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=2016
mfn_simple_average_all_products,JPN_2015,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=2015,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=2015
mfn_simple_average_all_products,JPN_2014,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=2014,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=2014
mfn_simple_average_all_products,JPN_2013,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=2013,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=2013
mfn_simple_average_all_products,JPN_2012,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=2012,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=2012
mfn_simple_average_all_products,JPN_2011,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=2011,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=2011
mfn_simple_average_all_products,JPN_2010,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=2010,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=2010
mfn_simple_average_all_products,JPN_2009,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=2009,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=2009
mfn_simple_average_all_products,JPN_2008,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=2008,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=2008
mfn_simple_average_all_products,JPN_2007,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=2007,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=2007
mfn_simple_average_all_products,JPN_2006,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=2006,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=2006
mfn_simple_average_all_products,JPN_2005,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=2005,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=2005
mfn_simple_average_all_products,JPN_2004,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=2004,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=2004
mfn_simple_average_all_products,JPN_2003,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=2003,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=2003
mfn_simple_average_all_products,JPN_2002,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=2002,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=2002
mfn_simple_average_all_products,JPN_2001,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=2001,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=2001
mfn_simple_average_all_products,JPN_2000,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=2000,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=2000
mfn_simple_average_all_products,JPN_1999,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=1999,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=1999
mfn_simple_average_all_products,JPN_1998,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=1998,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=1998
mfn_simple_average_all_products,JPN_1997,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=1997,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=1997
mfn_simple_average_all_products,JPN_1996,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=392&ps=1996,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Japan | year=1996
mfn_simple_average_all_products,ITA_2026,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=2026,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=2026
mfn_simple_average_all_products,ITA_2025,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=2025,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=2025
mfn_simple_average_all_products,ITA_2024,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=2024,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=2024
mfn_simple_average_all_products,ITA_2023,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=2023,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=2023
mfn_simple_average_all_products,ITA_2022,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=2022,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=2022
mfn_simple_average_all_products,ITA_2021,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=2021,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=2021
mfn_simple_average_all_products,ITA_2020,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=2020,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=2020
mfn_simple_average_all_products,ITA_2019,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=2019,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=2019
mfn_simple_average_all_products,ITA_2018,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=2018,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=2018
mfn_simple_average_all_products,ITA_2017,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=2017,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=2017
mfn_simple_average_all_products,ITA_2016,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=2016,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=2016
mfn_simple_average_all_products,ITA_2015,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=2015,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=2015
mfn_simple_average_all_products,ITA_2014,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=2014,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=2014
mfn_simple_average_all_products,ITA_2013,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=2013,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=2013
mfn_simple_average_all_products,ITA_2012,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=2012,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=2012
mfn_simple_average_all_products,ITA_2011,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=2011,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=2011
mfn_simple_average_all_products,ITA_2010,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=2010,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=2010
mfn_simple_average_all_products,ITA_2009,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=2009,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=2009
mfn_simple_average_all_products,ITA_2008,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=2008,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=2008
mfn_simple_average_all_products,ITA_2007,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=2007,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=2007
mfn_simple_average_all_products,ITA_2006,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=2006,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=2006
mfn_simple_average_all_products,ITA_2005,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=2005,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=2005
mfn_simple_average_all_products,ITA_2004,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=2004,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=2004
mfn_simple_average_all_products,ITA_2003,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=2003,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=2003
mfn_simple_average_all_products,ITA_2002,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=2002,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=2002
mfn_simple_average_all_products,ITA_2001,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=2001,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=2001
mfn_simple_average_all_products,ITA_2000,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=2000,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=2000
mfn_simple_average_all_products,ITA_1999,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=1999,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=1999
mfn_simple_average_all_products,ITA_1998,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=1998,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=1998
mfn_simple_average_all_products,ITA_1997,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=1997,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=1997
mfn_simple_average_all_products,ITA_1996,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=380&ps=1996,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Italy | year=1996
mfn_simple_average_all_products,IND_2026,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=2026,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=2026
mfn_simple_average_all_products,IND_2025,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=2025,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=2025
mfn_simple_average_all_products,IND_2024,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=2024,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=2024
mfn_simple_average_all_products,IND_2023,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=2023,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=2023
mfn_simple_average_all_products,IND_2022,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=2022,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=2022
mfn_simple_average_all_products,IND_2021,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=2021,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=2021
mfn_simple_average_all_products,IND_2020,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=2020,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=2020
mfn_simple_average_all_products,IND_2019,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=2019,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=2019
mfn_simple_average_all_products,IND_2018,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=2018,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=2018
mfn_simple_average_all_products,IND_2017,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=2017,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=2017
mfn_simple_average_all_products,IND_2016,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=2016,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=2016
mfn_simple_average_all_products,IND_2015,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=2015,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=2015
mfn_simple_average_all_products,IND_2014,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=2014,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=2014
mfn_simple_average_all_products,IND_2013,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=2013,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=2013
mfn_simple_average_all_products,IND_2012,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=2012,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=2012
mfn_simple_average_all_products,IND_2011,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=2011,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=2011
mfn_simple_average_all_products,IND_2010,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=2010,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=2010
mfn_simple_average_all_products,IND_2009,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=2009,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=2009
mfn_simple_average_all_products,IND_2008,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=2008,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=2008
mfn_simple_average_all_products,IND_2007,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=2007,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=2007
mfn_simple_average_all_products,IND_2006,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=2006,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=2006
mfn_simple_average_all_products,IND_2005,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=2005,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=2005
mfn_simple_average_all_products,IND_2004,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=2004,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=2004
mfn_simple_average_all_products,IND_2003,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=2003,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=2003
mfn_simple_average_all_products,IND_2002,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=2002,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=2002
mfn_simple_average_all_products,IND_2001,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=2001,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=2001
mfn_simple_average_all_products,IND_2000,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=2000,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=2000
mfn_simple_average_all_products,IND_1999,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=1999,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=1999
mfn_simple_average_all_products,IND_1998,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=1998,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=1998
mfn_simple_average_all_products,IND_1997,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=1997,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=1997
mfn_simple_average_all_products,IND_1996,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=356&ps=1996,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=India | year=1996
mfn_simple_average_all_products,IDN_2026,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=360&ps=2026,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Indonesia | year=2026
mfn_simple_average_all_products,IDN_2025,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0010&r=360&ps=2025,mfn_simple_average_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Simple average MFN applied tariff - all products | reporter=Indonesia | year=2025
